atoms,charge,origin,bond1,bond2
5,0.028832699375347087,P,[1],"[1, 1, 5]"
5,0.05682914460096301,P,[1],"[1, 3, 8]"
5,0.049405665580190085,P,[1],"[1, 5, 10]"
5,0.049405665580190085,P,[1],"[1, 5, 10]"
5,0.028556596209371933,P,[1],"[1, 1, 5]"
5,0.028556596209371933,P,[1],"[1, 1, 5]"
5,0.029283778655878903,P,[1],"[1, 1, 5]"
5,0.029283778655878903,P,[1],"[1, 1, 5]"
5,0.061056216065049664,P,[1],"[1, 3, 10]"
5,0.10659886066382397,P,[3],"[1, 7]"
8,-0.3201310202761943,B88,"[1, 23, 23]","[1, 3, 5]"
1,0.08129032649096263,B88,"[1, 3, 5, 8]","[5, 5, 5, 7, 10, 23, 23]"
1,-0.040881773670247805,B88,"[1, 5, 5, 5]","[3, 5, 8]"
3,0.23697501688693198,B88,"[1, 7, 10]","[1, 1, 5, 8, 28]"
7,-0.27329790653806224,B88,[3],"[1, 10]"
10,-0.340623903522984,B88,"[1, 3, 28]","[1, 1, 1, 3, 7]"
1,0.115867605759526,B88,"[1, 1, 3, 10]","[1, 3, 5, 5, 5, 5, 5, 7, 10, 28]"
1,-0.020729521321636402,B88,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.04708575329968746,B88,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.03497165840237036,B88,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853752090604824,B88,"[1, 2, 5]","[1, 1, 5, 5, 5]"
1,-0.03267869639463962,B88,"[1, 5, 5, 5]","[1, 3, 10]"
3,0.24560656380834428,B88,"[1, 7, 10]","[1, 1, 1, 10, 28]"
7,-0.27237559398685096,B88,[3],"[1, 10]"
10,-0.34256331001820334,B88,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10495454862182532,B88,"[1, 3, 5, 10]","[3, 5, 5, 5, 7, 10, 28]"
1,-0.03562076954307266,B88,"[1, 5, 5, 5]","[3, 5, 10]"
3,0.24264782647992678,B88,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2727082649491978,B88,[3],"[1, 10]"
10,-0.3399289600070613,B88,"[1, 3, 28]","[1, 1, 1, 3, 7]"
1,0.11871001655431875,B88,"[1, 1, 3, 10]","[1, 1, 3, 5, 5, 5, 5, 7, 10, 28]"
1,-0.02044929910192555,B88,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.04707484877662677,B88,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.03497147104765858,B88,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853751939667401,B88,"[1, 2, 5]","[1, 1, 5, 5, 5]"
1,-0.02044929910192555,B88,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.04707484877662677,B88,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.03497147104765858,B88,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853751939667401,B88,"[1, 2, 5]","[1, 1, 5, 5, 5]"
3,0.2458964404494938,B88,"[1, 7, 10]","[1, 1, 1, 10, 28]"
7,-0.2723631911930355,B88,[3],"[1, 10]"
10,-0.3425538081239063,B88,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10495458682852114,B88,"[1, 3, 5, 10]","[3, 5, 5, 5, 7, 10, 28]"
1,-0.035620769191637584,B88,"[1, 5, 5, 5]","[3, 5, 10]"
3,0.24263952541904305,B88,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27270841404566387,B88,[3],"[1, 10]"
10,-0.340187680182968,B88,"[1, 3, 28]","[1, 1, 1, 3, 7]"
1,0.11588514487710135,B88,"[1, 1, 3, 10]","[1, 3, 5, 5, 5, 5, 5, 7, 10, 28]"
1,-0.020729187802702692,B88,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.04708575055313334,B88,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.03497165839178081,B88,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853752090602855,B88,"[1, 2, 5]","[1, 1, 5, 5, 5]"
1,-0.03267836269234839,B88,"[1, 5, 5, 5]","[1, 3, 10]"
3,0.24552839300268706,B88,"[1, 7, 10]","[1, 1, 1, 10, 28]"
7,-0.2723770598800368,B88,[3],"[1, 10]"
10,-0.344849206516728,B88,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.08173841073904763,B88,"[1, 3, 5, 10]","[3, 5, 5, 5, 5, 7, 28]"
1,-0.03784862950917995,B88,"[1, 5, 5, 5]","[3, 5, 10]"
3,0.14150049928092953,B88,"[1, 5, 7]","[1, 5, 10]"
7,-0.3010872125365078,B88,[3],"[1, 5]"
23,0.11913755013662822,B88,[8],"[1, 23]"
23,0.11913755013662822,B88,[8],"[1, 23]"
5,0.05629263452310595,B88,[1],"[1, 3, 8]"
5,0.02515134151229958,B88,[1],"[1, 5, 5]"
5,0.02515134151229958,B88,[1],"[1, 5, 5]"
5,0.02515134151229958,B88,[1],"[1, 5, 5]"
28,0.1641322918188879,B88,[10],"[1, 3]"
5,0.02959735007119073,B88,[1],"[1, 1, 5]"
5,0.02959735007119073,B88,[1],"[1, 1, 5]"
5,0.027071019312099657,B88,[1],"[1, 1, 5]"
5,0.027071019312099657,B88,[1],"[1, 1, 5]"
5,0.03096451002029632,B88,[1],"[1, 2, 5]"
5,0.03096451002029632,B88,[1],"[1, 2, 5]"
5,0.057246296497587536,B88,[2],"[1, 2]"
5,0.025968679877687584,B88,[1],"[1, 5, 5]"
5,0.025968679877687584,B88,[1],"[1, 5, 5]"
5,0.025968679877687584,B88,[1],"[1, 5, 5]"
28,0.16387883198772846,B88,[10],"[1, 3]"
5,0.06291591426462143,B88,[1],"[1, 3, 10]"
5,0.02566879099200489,B88,[1],"[1, 5, 5]"
5,0.02566879099200489,B88,[1],"[1, 5, 5]"
5,0.02566879099200489,B88,[1],"[1, 5, 5]"
28,0.16416224714290814,B88,[10],"[1, 3]"
5,0.029608311268868315,B88,[1],"[1, 1, 5]"
5,0.029608311268868315,B88,[1],"[1, 1, 5]"
5,0.027071202206203147,B88,[1],"[1, 1, 5]"
5,0.027071202206203147,B88,[1],"[1, 1, 5]"
5,0.030964511473785133,B88,[1],"[1, 2, 5]"
5,0.030964511473785133,B88,[1],"[1, 2, 5]"
5,0.05724629650314497,B88,[2],"[1, 2]"
5,0.029608311268868315,B88,[1],"[1, 1, 5]"
5,0.029608311268868315,B88,[1],"[1, 1, 5]"
5,0.027071202206203147,B88,[1],"[1, 1, 5]"
5,0.027071202206203147,B88,[1],"[1, 1, 5]"
5,0.030964511473785133,B88,[1],"[1, 2, 5]"
5,0.030964511473785133,B88,[1],"[1, 2, 5]"
5,0.05724629650314497,B88,[2],"[1, 2]"
28,0.1638790165085182,B88,[10],"[1, 3]"
5,0.06291591460314112,B88,[1],"[1, 3, 10]"
5,0.025668790993344417,B88,[1],"[1, 5, 5]"
5,0.025668790993344417,B88,[1],"[1, 5, 5]"
5,0.025668790993344417,B88,[1],"[1, 5, 5]"
28,0.16415152121545065,B88,[10],"[1, 3]"
5,0.02959735271614904,B88,[1],"[1, 1, 5]"
5,0.02959735271614904,B88,[1],"[1, 1, 5]"
5,0.027071019322231778,B88,[1],"[1, 1, 5]"
5,0.027071019322231778,B88,[1],"[1, 1, 5]"
5,0.030964510020315087,B88,[1],"[1, 2, 5]"
5,0.030964510020315087,B88,[1],"[1, 2, 5]"
5,0.05724629649758756,B88,[2],"[1, 2]"
5,0.025968682510102148,B88,[1],"[1, 5, 5]"
5,0.025968682510102148,B88,[1],"[1, 5, 5]"
5,0.025968682510102148,B88,[1],"[1, 5, 5]"
28,0.16377723233742922,B88,[10],"[1, 3]"
5,0.06052460653715032,B88,[1],"[1, 3, 10]"
5,0.02558286581996495,B88,[1],"[1, 5, 5]"
5,0.02558286581996495,B88,[1],"[1, 5, 5]"
5,0.02558286581996495,B88,[1],"[1, 5, 5]"
5,0.10657890075915893,B88,[3],"[1, 7]"
8,-0.3196232854608728,F,"[1, 23, 23]","[1, 3, 5]"
1,0.08821202823029026,F,"[1, 3, 5, 8]","[5, 5, 7, 10, 23, 23, 37]"
1,-0.003544983495876583,F,"[1, 5, 5, 37]","[3, 5, 8, 37, 37]"
37,-0.04594705476548215,F,"[1, 37, 37]","[1, 5, 5, 5, 5, 37, 37]"
37,-0.05897032841914905,F,"[5, 37, 37]","[1, 5, 37, 37]"
37,-0.06199305897444151,F,"[5, 37, 37]","[5, 5, 37, 37]"
37,-0.06224871986450356,F,"[5, 37, 37]","[5, 5, 37, 37]"
37,-0.06199305897444151,F,"[5, 37, 37]","[5, 5, 37, 37]"
37,-0.05897032841914905,F,"[5, 37, 37]","[1, 5, 37, 37]"
3,0.23733963992212784,F,"[1, 7, 10]","[1, 1, 5, 8, 28]"
7,-0.2732817750175198,F,[3],"[1, 10]"
10,-0.3448938654245096,F,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.08853208919322865,F,"[1, 3, 5, 10]","[3, 5, 5, 5, 7, 28, 37]"
1,-0.0005530422635347135,F,"[1, 5, 5, 37]","[3, 5, 10, 37, 37]"
37,-0.045531036748063254,F,"[1, 37, 37]","[1, 5, 5, 5, 5, 37, 37]"
37,-0.05895260830470343,F,"[5, 37, 37]","[1, 5, 37, 37]"
37,-0.061992747376441004,F,"[5, 37, 37]","[5, 5, 37, 37]"
37,-0.0622487148825999,F,"[5, 37, 37]","[5, 5, 37, 37]"
37,-0.061992747376441004,F,"[5, 37, 37]","[5, 5, 37, 37]"
37,-0.05895260830470343,F,"[5, 37, 37]","[1, 5, 37, 37]"
3,0.142125090283661,F,"[1, 5, 7]","[1, 5, 10]"
7,-0.3010621536727743,F,[3],"[1, 5]"
23,0.11915802523064646,F,[8],"[1, 23]"
23,0.11915802523064646,F,[8],"[1, 23]"
5,0.05694760109395203,F,[1],"[1, 3, 8]"
5,0.0337383934657482,F,[1],"[1, 5, 37]"
5,0.0337383934657482,F,[1],"[1, 5, 37]"
5,0.06256156609316296,F,[37],"[37, 37]"
5,0.06227867432869493,F,[37],"[37, 37]"
5,0.06226889625623641,F,[37],"[37, 37]"
5,0.06227867432869493,F,[37],"[37, 37]"
5,0.06256156609316296,F,[37],"[37, 37]"
28,0.16377412031136065,F,[10],"[1, 3]"
5,0.06117551472592328,F,[1],"[1, 3, 10]"
5,0.034175010308438086,F,[1],"[1, 5, 37]"
5,0.034175010308438086,F,[1],"[1, 5, 37]"
5,0.06256187714926431,F,[37],"[37, 37]"
5,0.06227867679136269,F,[37],"[37, 37]"
5,0.06226889627478455,F,[37],"[37, 37]"
5,0.06227867679136269,F,[37],"[37, 37]"
5,0.06256187714926431,F,[37],"[37, 37]"
5,0.1066037947190064,F,[3],"[1, 7]"
8,-0.32013115419725435,A,"[1, 23, 23]","[1, 3, 5]"
1,0.08128024405920233,A,"[1, 3, 5, 8]","[5, 5, 5, 7, 10, 23, 23]"
1,-0.040881939400614895,A,"[1, 5, 5, 5]","[3, 5, 8]"
3,0.2366872535819017,A,"[1, 7, 10]","[1, 1, 5, 8, 28]"
7,-0.27330807609732005,A,[3],"[1, 10]"
10,-0.3455381032982359,A,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.08170825855913415,A,"[1, 3, 5, 10]","[3, 5, 5, 5, 5, 7, 28]"
1,-0.03784917126405916,A,"[1, 5, 5, 5]","[3, 5, 10]"
3,0.14149995446683802,A,"[1, 5, 7]","[1, 5, 10]"
7,-0.30108721713793063,A,[3],"[1, 5]"
23,0.1191375490508027,A,[8],"[1, 23]"
23,0.1191375490508027,A,[8],"[1, 23]"
5,0.05629247299767565,A,[1],"[1, 3, 8]"
5,0.02515134028928412,A,[1],"[1, 5, 5]"
5,0.02515134028928412,A,[1],"[1, 5, 5]"
5,0.02515134028928412,A,[1],"[1, 5, 5]"
28,0.16374679967363884,A,[10],"[1, 3]"
5,0.06052407793629364,A,[1],"[1, 3, 10]"
5,0.02558286163851362,A,[1],"[1, 5, 5]"
5,0.02558286163851362,A,[1],"[1, 5, 5]"
5,0.02558286163851362,A,[1],"[1, 5, 5]"
5,0.10657889623573202,A,[3],"[1, 7]"
8,-0.31988828215607185,Q,"[1, 23, 23]","[1, 3, 5]"
1,0.08463527808655451,Q,"[1, 3, 5, 8]","[1, 5, 5, 7, 10, 23, 23]"
1,-0.020117954423825263,Q,"[1, 1, 5, 5]","[3, 3, 5, 5, 5, 8]"
1,0.02823043280080696,Q,"[1, 3, 5, 5]","[1, 5, 5, 7, 10]"
3,0.21698838888557068,Q,"[1, 7, 10]","[1, 5, 5, 28, 28]"
10,-0.3696789027557154,Q,"[3, 28, 28]","[1, 7]"
7,-0.27537279930988745,Q,[3],"[1, 10]"
3,0.23699928512973484,Q,"[1, 7, 10]","[1, 1, 5, 8, 28]"
7,-0.27329543227802794,Q,[3],"[1, 10]"
10,-0.34522999888461137,Q,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.08501134410547502,Q,"[1, 3, 5, 10]","[1, 3, 5, 5, 5, 7, 28]"
1,-0.017111707843381244,Q,"[1, 1, 5, 5]","[3, 3, 5, 5, 5, 10]"
1,0.028626049573155312,Q,"[1, 3, 5, 5]","[1, 5, 5, 7, 10]"
3,0.2170063164495856,Q,"[1, 7, 10]","[1, 5, 5, 28, 28]"
10,-0.369678629049178,Q,"[3, 28, 28]","[1, 7]"
7,-0.2753724476552247,Q,[3],"[1, 10]"
3,0.14179887855635154,Q,"[1, 5, 7]","[1, 5, 10]"
7,-0.30107516938626205,Q,[3],"[1, 5]"
23,0.11914739267565455,Q,[8],"[1, 23]"
23,0.11914739267565455,Q,[8],"[1, 23]"
5,0.056605900127822927,Q,[1],"[1, 3, 8]"
5,0.0292960790127142,Q,[1],"[1, 1, 5]"
5,0.0292960790127142,Q,[1],"[1, 1, 5]"
5,0.036737924998897366,Q,[1],"[1, 3, 5]"
5,0.036737924998897366,Q,[1],"[1, 3, 5]"
28,0.15909983937537114,Q,[10],"[3, 28]"
28,0.15909983937537114,Q,[10],"[3, 28]"
28,0.16375993405769096,Q,[10],"[1, 3]"
5,0.060835721043433086,Q,[1],"[1, 3, 10]"
5,0.029729673502246763,Q,[1],"[1, 1, 5]"
5,0.029729673502246763,Q,[1],"[1, 1, 5]"
5,0.036755713335507145,Q,[1],"[1, 3, 5]"
5,0.036755713335507145,Q,[1],"[1, 3, 5]"
28,0.15909984188037812,Q,[10],"[3, 28]"
28,0.15909984188037812,Q,[10],"[3, 28]"
5,0.10659086536446506,Q,[3],"[1, 7]"
8,-0.3196202035528233,pff,"[1, 23, 23]","[1, 3, 5]"
1,0.08842982635280021,pff,"[1, 3, 5, 8]","[5, 5, 7, 10, 23, 23, 37]"
1,0.0025049090688179293,pff,"[1, 5, 5, 37]","[3, 5, 8, 37, 37]"
37,0.03195744055147611,pff,"[1, 37, 37]","[1, 5, 5, 11, 11, 37, 37]"
37,0.16780350951705708,pff,"[11, 37, 37]","[1, 11, 37, 37]"
11,-0.20322024192605856,pff,[37],"[37, 37]"
37,0.19746490437066583,pff,"[11, 37, 37]","[11, 11, 37, 37]"
11,-0.20036262837065796,pff,[37],"[37, 37]"
37,0.20003878451181087,pff,"[11, 37, 37]","[11, 11, 37, 37]"
11,-0.20025636364841384,pff,[37],"[37, 37]"
37,0.19746490437066583,pff,"[11, 37, 37]","[11, 11, 37, 37]"
11,-0.20036262837065796,pff,[37],"[37, 37]"
37,0.16780350951705708,pff,"[11, 37, 37]","[1, 11, 37, 37]"
11,-0.20322024192605856,pff,[37],"[37, 37]"
3,0.23734350477197416,pff,"[1, 7, 10]","[1, 1, 5, 8, 28]"
7,-0.27328174198328004,pff,[3],"[1, 10]"
10,-0.3448900061212292,pff,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.08874943175564495,pff,"[1, 3, 5, 10]","[3, 5, 5, 5, 7, 28, 37]"
1,0.00549607834943604,pff,"[1, 5, 5, 37]","[3, 5, 10, 37, 37]"
37,0.03237258932451807,pff,"[1, 37, 37]","[1, 5, 5, 11, 11, 37, 37]"
37,0.16782154331470428,pff,"[11, 37, 37]","[1, 11, 37, 37]"
11,-0.20321989645732494,pff,[37],"[37, 37]"
37,0.1974652448291759,pff,"[11, 37, 37]","[11, 11, 37, 37]"
11,-0.20036262539456956,pff,[37],"[37, 37]"
37,0.200038790422654,pff,"[11, 37, 37]","[11, 11, 37, 37]"
11,-0.20025636362402346,pff,[37],"[37, 37]"
37,0.1974652448291759,pff,"[11, 37, 37]","[11, 11, 37, 37]"
11,-0.20036262539456956,pff,[37],"[37, 37]"
37,0.16782154331470428,pff,"[11, 37, 37]","[1, 11, 37, 37]"
11,-0.20321989645732494,pff,[37],"[37, 37]"
3,0.14212892456561127,pff,"[1, 5, 7]","[1, 5, 10]"
7,-0.3010621216828574,pff,[3],"[1, 5]"
23,0.11915805098244371,pff,[8],"[1, 23]"
23,0.11915805098244371,pff,[8],"[1, 23]"
5,0.05695132026761468,pff,[1],"[1, 3, 8]"
5,0.0339571131156529,pff,[1],"[1, 5, 37]"
5,0.0339571131156529,pff,[1],"[1, 5, 37]"
28,0.1637741544843768,pff,[10],"[1, 3]"
5,0.06117923401328132,pff,[1],"[1, 3, 10]"
5,0.034394019022161264,pff,[1],"[1, 5, 37]"
5,0.034394019022161264,pff,[1],"[1, 5, 37]"
5,0.10660382616611072,pff,[3],"[1, 7]"
8,-0.3177526526862182,T,"[1, 23, 23]","[1, 3, 5]"
1,0.11011853791559571,T,"[1, 3, 5, 8]","[1, 5, 6, 7, 10, 23, 23]"
1,0.07528927327429265,T,"[1, 1, 5, 6]","[3, 5, 5, 5, 5, 8, 21]"
6,-0.3912456799073056,T,"[1, 21]","[1, 1, 5]"
1,-0.036880616055087925,T,"[1, 5, 5, 5]","[1, 5, 6]"
3,0.23974507716080995,T,"[1, 7, 10]","[1, 1, 5, 8, 28]"
7,-0.273179137705192,T,[3],"[1, 10]"
10,-0.3425480561525083,T,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.11006659077811796,T,"[1, 3, 5, 10]","[1, 3, 5, 5, 6, 7, 28]"
1,0.07820153070918287,T,"[1, 1, 5, 6]","[3, 5, 5, 5, 5, 10, 21]"
6,-0.3908095669723922,T,"[1, 21]","[1, 1, 5]"
1,-0.0364680459529537,T,"[1, 5, 5, 5]","[1, 5, 6]"
3,0.14442752723238614,T,"[1, 5, 7]","[1, 5, 10]"
7,-0.30096431955639935,T,[3],"[1, 5]"
23,0.11923795163935856,T,[8],"[1, 23]"
23,0.11923795163935856,T,[8],"[1, 23]"
5,0.05937236116775322,T,[1],"[1, 3, 8]"
5,0.06195555305502929,T,[1],"[1, 1, 6]"
21,0.21053334824127767,T,[6],[1]
5,0.02574628974039412,T,[1],"[1, 5, 5]"
5,0.02574628974039412,T,[1],"[1, 5, 5]"
5,0.02574628974039412,T,[1],"[1, 5, 5]"
28,0.1638785124253682,T,[10],"[1, 3]"
5,0.06358738441136617,T,[1],"[1, 3, 10]"
5,0.06240551026908107,T,[1],"[1, 1, 6]"
21,0.21055771511445132,T,[6],[1]
5,0.02576445462935896,T,[1],"[1, 5, 5]"
5,0.02576445462935896,T,[1],"[1, 5, 5]"
5,0.02576445462935896,T,[1],"[1, 5, 5]"
5,0.10670101684536873,T,[3],"[1, 7]"
8,-0.31962215504897584,W,"[1, 23, 23]","[1, 3, 5]"
1,0.08829069422025036,W,"[1, 3, 5, 8]","[5, 5, 7, 10, 23, 23, 64]"
1,-0.0014319404554563636,W,"[1, 5, 5, 64]","[3, 5, 8, 63, 64]"
64,-0.020571310950513885,W,"[1, 63, 64]","[1, 5, 5, 5, 37, 39, 63]"
63,0.004973295874855791,W,"[5, 39, 64]","[1, 23, 63, 64]"
39,-0.3608888070126594,W,"[23, 63, 63]","[5, 37, 64, 64]"
63,0.045629809173982204,W,"[37, 39, 64]","[5, 23, 37, 37, 63, 64]"
37,-0.03800302196261537,W,"[5, 37, 63]","[5, 37, 39, 64]"
37,-0.060158911668129825,W,"[5, 37, 37]","[5, 5, 37, 63]"
37,-0.0615092332745836,W,"[5, 37, 37]","[5, 5, 37, 64]"
37,-0.05256270082048996,W,"[5, 37, 64]","[5, 37, 63, 64]"
64,0.002633259328854309,W,"[37, 63, 64]","[1, 5, 37, 37, 39, 63]"
3,0.2373410575753195,W,"[1, 7, 10]","[1, 1, 5, 8, 28]"
7,-0.2732817628143236,W,[3],"[1, 10]"
10,-0.3448924498340731,W,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.08861058652992089,W,"[1, 3, 5, 10]","[3, 5, 5, 5, 7, 28, 64]"
1,0.0015597117497520767,W,"[1, 5, 5, 64]","[3, 5, 10, 63, 64]"
64,-0.0201555822909737,W,"[1, 63, 64]","[1, 5, 5, 5, 37, 39, 63]"
63,0.004991127436376302,W,"[5, 39, 64]","[1, 23, 63, 64]"
39,-0.360888485020219,W,"[23, 63, 63]","[5, 37, 64, 64]"
63,0.04563013173164554,W,"[37, 39, 64]","[5, 23, 37, 37, 63, 64]"
37,-0.03800301930254343,W,"[5, 37, 63]","[5, 37, 39, 64]"
37,-0.06015891164829266,W,"[5, 37, 37]","[5, 5, 37, 63]"
37,-0.061509230708267915,W,"[5, 37, 37]","[5, 5, 37, 64]"
37,-0.052562380852092916,W,"[5, 37, 64]","[5, 37, 63, 64]"
64,0.002651086354234172,W,"[37, 63, 64]","[1, 5, 37, 37, 39, 63]"
3,0.14212649663134105,W,"[1, 5, 7]","[1, 5, 10]"
7,-0.3010621418555349,W,[3],"[1, 5]"
23,0.11915803474361786,W,[8],"[1, 23]"
23,0.11915803474361786,W,[8],"[1, 23]"
5,0.056948965425423076,W,[1],"[1, 3, 8]"
5,0.03381745753274764,W,[1],"[1, 5, 64]"
5,0.03381745753274764,W,[1],"[1, 5, 64]"
5,0.08187279338513163,W,[63],"[39, 64]"
23,0.16593663209930723,W,[39],"[63, 63]"
5,0.06449098389063408,W,[37],"[37, 63]"
5,0.062346225362980984,W,[37],"[37, 37]"
5,0.06229286844480711,W,[37],"[37, 37]"
5,0.06299116552738633,W,[37],"[37, 64]"
28,0.1637741329353029,W,[10],"[1, 3]"
5,0.06117687908622349,W,[1],"[1, 3, 10]"
5,0.03425417887873445,W,[1],"[1, 5, 64]"
5,0.03425417887873445,W,[1],"[1, 5, 64]"
5,0.08187311329848848,W,[63],"[39, 64]"
23,0.1659366350289639,W,[39],"[63, 63]"
5,0.06449098390059936,W,[37],"[37, 63]"
5,0.062346225363016344,W,[37],"[37, 37]"
5,0.062292868454364624,W,[37],"[37, 37]"
5,0.06299116806453577,W,[37],"[37, 64]"
5,0.10660380633584818,W,[3],"[1, 7]"
8,-0.3195737113308736,H,"[1, 23, 23]","[1, 3, 5]"
1,0.08978543499786508,H,"[1, 3, 5, 8]","[5, 5, 7, 10, 23, 23, 64]"
1,0.01542493394653271,H,"[1, 5, 5, 64]","[3, 5, 8, 63, 66]"
64,0.06017159569101973,H,"[1, 63, 66]","[1, 5, 5, 5, 39, 63]"
63,0.02361107923879261,H,"[5, 39, 64]","[1, 23, 63, 66]"
39,-0.3509036424431755,H,"[23, 63, 63]","[5, 5, 64, 66]"
63,0.09225656699926295,H,"[5, 39, 66]","[23, 63, 64]"
66,-0.24194971148588212,H,"[63, 64]","[1, 5, 39, 63]"
3,0.2374022724009925,H,"[1, 7, 10]","[1, 1, 5, 8, 28]"
7,-0.2732806306038015,H,[3],"[1, 10]"
10,-0.34483151720621225,H,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.09009595192555855,H,"[1, 3, 5, 10]","[3, 5, 5, 5, 7, 28, 64]"
1,0.01840806322193641,H,"[1, 5, 5, 64]","[3, 5, 10, 63, 66]"
64,0.06058798482222694,H,"[1, 63, 66]","[1, 5, 5, 5, 39, 63]"
63,0.0236294552502322,H,"[5, 39, 64]","[1, 23, 63, 66]"
39,-0.3509033079133627,H,"[23, 63, 63]","[5, 5, 64, 66]"
63,0.09225695205227717,H,"[5, 39, 66]","[23, 63, 64]"
66,-0.2419311053212345,H,"[63, 64]","[1, 5, 39, 63]"
3,0.1421865831355929,H,"[1, 5, 7]","[1, 5, 10]"
7,-0.3010610506132647,H,[3],"[1, 5]"
23,0.1191589169424777,H,[8],"[1, 23]"
23,0.1191589169424777,H,[8],"[1, 23]"
5,0.05700867513915593,H,[1],"[1, 3, 8]"
5,0.035423687560083475,H,[1],"[1, 5, 64]"
5,0.035423687560083475,H,[1],"[1, 5, 64]"
5,0.08355613969448394,H,[63],"[39, 64]"
23,0.16690686657529527,H,[39],"[63, 63]"
5,0.10408785876363655,H,[63],"[39, 66]"
28,0.16377530626306555,H,[10],"[1, 3]"
5,0.061236503434075926,H,[1],"[1, 3, 10]"
5,0.03586257919190294,H,[1],"[1, 5, 64]"
5,0.03586257919190294,H,[1],"[1, 5, 64]"
5,0.08355647172373881,H,[63],"[39, 64]"
23,0.16690686962360776,H,[39],"[63, 63]"
5,0.10408786194462209,H,[63],"[39, 66]"
5,0.10660488268490736,H,[3],"[1, 7]"
8,-0.32824783193466844,PEG2,"[1, 23, 23]","[1, 5, 5]"
1,0.01602750808117286,PEG2,"[1, 5, 5, 8]","[5, 5, 6, 23, 23]"
1,0.06169954983514134,PEG2,"[1, 5, 5, 6]","[1, 5, 5, 8]"
6,-0.3541179907273683,PEG2,"[1, 1]","[1, 5, 5, 5, 5, 6]"
1,0.1463867698016492,PEG2,"[5, 5, 6, 6]","[1, 1]"
6,-0.3530383380918824,PEG2,"[1, 1]","[1, 5, 5, 5, 5, 6]"
1,0.07287102106811487,PEG2,"[1, 5, 5, 6]","[1, 5, 5, 6]"
1,0.07012582662078513,PEG2,"[1, 5, 5, 6]","[1, 5, 5, 6]"
6,-0.37852369407253533,PEG2,"[1, 1]","[1, 1, 5, 5, 5, 5]"
1,0.05545810439712658,PEG2,"[1, 5, 5, 6]","[1, 3, 5, 5]"
1,0.049957079221725514,PEG2,"[1, 3, 5, 5]","[5, 5, 6, 7, 10]"
3,0.22189750944700085,PEG2,"[1, 7, 10]","[1, 1, 5, 5, 28]"
7,-0.27504393996928994,PEG2,[3],"[1, 10]"
10,-0.35371307980313377,PEG2,"[1, 3, 28]","[1, 1, 5, 5, 7]"
1,0.04096656617658486,PEG2,"[1, 5, 5, 10]","[3, 5, 5, 6, 28]"
1,0.06683439781997609,PEG2,"[1, 5, 5, 6]","[1, 5, 5, 10]"
6,-0.353600353658986,PEG2,"[1, 1]","[1, 5, 5, 5, 5, 6]"
1,0.14641253205342009,PEG2,"[5, 5, 6, 6]","[1, 1]"
6,-0.35303785608460353,PEG2,"[1, 1]","[1, 5, 5, 5, 5, 6]"
1,0.07287100968009333,PEG2,"[1, 5, 5, 6]","[1, 5, 5, 6]"
1,0.07012385628600216,PEG2,"[1, 5, 5, 6]","[1, 5, 5, 6]"
6,-0.37861191037573544,PEG2,"[1, 1]","[1, 1, 5, 5, 5, 5]"
1,0.0532946400543004,PEG2,"[1, 5, 5, 6]","[1, 3, 5, 5]"
1,0.02656482431933549,PEG2,"[1, 3, 5, 5]","[5, 5, 5, 6, 7]"
3,0.12178698545123233,PEG2,"[1, 5, 7]","[1, 5, 5]"
7,-0.30330810638430244,PEG2,[3],"[1, 5]"
23,0.11847129519105917,PEG2,[8],"[1, 23]"
23,0.11847129519105917,PEG2,[8],"[1, 23]"
5,0.04495839503052503,PEG2,[1],"[1, 5, 8]"
5,0.04495839503052503,PEG2,[1],"[1, 5, 8]"
5,0.0581135458388944,PEG2,[1],"[1, 5, 6]"
